First Name,Last Name,Party,Region,latitude,longitude,Province,Municipality.City,Position,Year,fat
KATHLEEN MARIA,BALBIN,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,BANGUED,COUNCILOR,2007,0
GERALDINE,BALBUENA,KAMPI,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,PENARRUBIA,MAYOR,2007,0
GERALDINE,BALBUENA,LKS-KAM,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,PENARRUBIA,MAYOR,2010,0
GERALDINE,BALBUENA,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,MAYOR,2013,0
GERALDINE,BALBUENA,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,VICE MAYOR,2016,0
DAVID,BALCANAO,LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,DAGUIOMAN,VICE MAYOR,2007,0
DAVID,BALCANAO,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,DAGUIOMAN,VICE MAYOR,2004,0
AIDA,BALDEMOR,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,SAN JUAN,VICE MAYOR,2004,0
JANSEN,BALINGOAY,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
JOSE,BALINGOAY,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,BUCLOC,COUNCILOR,2004,0
CLEMENTE,BALITNANG,INDEPENDENT,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,MALIBCONG,COUNCILOR,2007,0
GUILBERT,BALLANGAN,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,MAYOR,2013,0
GUILBERT,BALLANGAN,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,MAYOR,2016,0
DIOSDADO,BALLERAS,KAMPI,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,PILAR,COUNCILOR,2007,0
DIOSDADO,BALLERAS,LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,PILAR,COUNCILOR,2004,0
EDUARDO,BALMACEDA,IND,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
EDUARDO,BALMACEDA,LKS-KAM,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,DOLORES,COUNCILOR,2010,0
ANTONIO,BALMACEDA,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,1
EDUARDO,BALMACEDA,NPC,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,DOLORES,COUNCILOR,2004,0
EDUARDO,BALMACEDA,PMP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,1
LUIS RAUL,BALNEG,INDEPENDENT,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,TAYUM,COUNCILOR,2004,0
LUIS RAUL,BALNEG,KAMPI,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,TAYUM,COUNCILOR,2007,0
TOLENTINO SR.,BALUCAS,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,1
ZENAIDA,BALUCAS,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,1
EMILIO,BALUDEN,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,0
EMILIO,BALUDEN,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
ESTRELITA,BALUTOC,IND,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,0
JOVENCIO,BALWEG,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
ALFREDO,BANATAO,IND,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,1
RODOLFO,BANATAO,LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LACUB,COUNCILOR,2007,0
ROMMEL,BANATAO,LKS-KAM,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LACUB,COUNCILOR,2010,0
ROMMEL,BANATAO,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,1
SHIRLEY,BANATAO,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,1
ALFREDO,BANATAO,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,1
SHIRLEY,BANATAO,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,1
RODOLFO,BANATAO,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LACUB,COUNCILOR,2004,0
ISMAEL,BANGAYEN,LDP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,DAGUIOMAN,COUNCILOR,2010,0
ISMAEL,BANGAYEN,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,0
ISMAEL,BANGAYEN,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
SATURNINO,BANGBANG,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LAGAYAN,COUNCILOR,2004,0
RAFAEL,BANGIBANG,LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,SALLAPADAN,COUNCILOR,2004,0
RAFAEL,BANGIBANG,LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,SALLAPADAN,COUNCILOR,2007,0
MARIETA,BANG-OCHAN,PDPLBN,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
MARIETA,BANG-OCHAN,PMP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,0
RICARDO,BANGQUIG,KAMPI,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,TINEG,COUNCILOR,2007,0
SANTIAGO,BARBA,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,BANGUED,COUNCILOR,2004,0
GRADY,BARBERO,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,1
GRADY STEVE,BARBERO,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,1
MARION,BARBERO,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,1
MARION,BARBERO,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,1
AGUSTIN JR.,BARBIETO,IND,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
AGUSTIN,BARBIETO,LKS-KAM,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,TAYUM,COUNCILOR,2010,0
AGUSTIN,BARBIETO,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,TAYUM,COUNCILOR,2007,0
RUBEN,BARCENA,KAMPI,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LA PAZ,COUNCILOR,2007,1
NESTOR,BARCENA,LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,TUBO,COUNCILOR,2007,1
NESTOR,BARCENA,LKS-KAM,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,TUBO,COUNCILOR,2010,0
NESTOR,BARCENA,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,0
LYSANDER,BARONA,INDEPENDENT,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LACUB,VICE MAYOR,2004,1
CESAR PE,BARONA,LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LACUB,MAYOR,2007,1
LYSANDER,BARONA,LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LACUB,VICE MAYOR,2007,1
LEO PE,BARONA,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LACUB,VICE MAYOR,2010,1
VICTORINO,BARONA,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,BUCAY,MAYOR,2010,1
CESAR PE,BARONA,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LACUB,MAYOR,2004,1
ELMORE,BARONA,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LACUB,COUNCILOR,2004,1
VICTORINO,BARONA,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,PROVINCIAL BOARD MEMBER,2004,1
VICTORINO,BARONA,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,VICE GOVERNOR,2007,1
ESSEX,BAROÃ‘A,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,1
LEO,BAROÃ‘A,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,VICE MAYOR,2013,1
VICTORINO,BAROÃ‘A,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,MAYOR,2013,1
LYSANDER JOHN,BAROÃ‘A,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,1
ESSEX,BAROÃ‘A,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,1
BERNADETTE,BAROÃ‘A,UNA,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,MAYOR,2016,1
LEO PE,BAROÃ‘A,UNA,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,VICE MAYOR,2016,1
MERLY,BAROÃ‘A,UNA,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,1
ANTHONY,BARRAS,LDP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,BANGUED,COUNCILOR,2010,0
MALBIN,BASINGAN,INDEPENDENT,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,BOLINEY,COUNCILOR,2004,0
MALBIN,BASINGAN,LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,BOLINEY,COUNCILOR,2007,0
ZALDY,BATAGUEN,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
RICARDO,BATALAO,INDEPENDENT,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LICUAN-BAAY (LICUAN),COUNCILOR,2004,0
RICARDO,BATALAO,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LICUAN-BAAY (LICUAN),COUNCILOR,2007,0
VICTOR,BATAWANG,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,0
JEREMIAS,BATAWANG,NP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,TINEG,COUNCILOR,2010,0
JEREMIAS,BATAWANG,NPC,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,TINEG,COUNCILOR,2007,0
VICTOR,BATAWANG,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
JEREMIAS,BATAWANG,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,TINEG,COUNCILOR,2004,0
RECTO,BATONDO,IND,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,0
CHESTON,BATOON,IND,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,1
FILOMENO,BATOON,LKS-KAM,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,SALLAPADAN,COUNCILOR,2010,1
CHESTON WARREN,BATOON,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,SALLAPADAN,COUNCILOR,2010,1
SALVADOR,BATOON,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,1
FILOMENO,BATOON,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,SALLAPADAN,COUNCILOR,2007,0
DIANA,BAULA,LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,DAGUIOMAN,COUNCILOR,2007,0
MAGSAYSAY,BAULA,LDP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,DAGUIOMAN,COUNCILOR,2010,0
MAGSAYSAY,BAULA,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,0
MAGSAYSAY,BAULA,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
MEYNARDO JR.,BAUSTISTA,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,MAYOR,2016,0
MARCO,BAUTISTA,LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,SAN JUAN,MAYOR,2007,0
MARCO,BAUTISTA,LKS-KAM,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,SAN JUAN,MAYOR,2010,0
MARCO,BAUTISTA,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,MAYOR,2013,0
MAURICIO,BAYBAY,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,0
MAURICIO,BAYBAY,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
GEORGE,BAYLE,IND,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,0
ANDRES,BAYLE,INDEPENDENT,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LICUAN-BAAY (LICUAN),MAYOR,2004,0
GEORGE,BAYLE,LKS-KAM,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LAGAYAN,COUNCILOR,2010,0
GEORGE,BAYLE,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LAGAYAN,COUNCILOR,2007,1
ANDRES,BAYLE,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LICUAN-BAAY (LICUAN),MAYOR,2007,1
GENEROSO,BAYLON,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,0
GENEROSO,BAYLON,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
BANNAS,BAYONGAN,IND.,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,BUCLOC,COUNCILOR,2010,0
EDDIE,BAYONGAN,LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,SALLAPADAN,VICE MAYOR,2004,1
BANNAS,BAYONGAN,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,1
CREIGHTON,BAYONGAN,NP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,1
BANNAS,BAYONGAN,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
ALADIN,BAYONGAN,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,BUCLOC,COUNCILOR,2004,1
SEGUNDO,BAYTOC,LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,MANABO,COUNCILOR,2004,0
ANTONIO,BAYUDANG,KAMPI/LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,MALIBCONG,COUNCILOR,2007,1
DELFIN,BAYUDANG,LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LUBA,COUNCILOR,2007,1
ANTONIO,BAYUDANG,LKS-KAM,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,MALIBCONG,COUNCILOR,2010,1
DELFIN,BAYUDANG,LKS-KAM,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LUBA,COUNCILOR,2010,1
ANTONIO,BAYUDANG,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,1
DELFIN,BAYUDANG,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,1
RAMON SR.,BAYUDANG,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
ELIZER,BELANDRES,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,0
ELIZER,BELANDRES,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
ELIZER,BELANDRES,NPC,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,PIDIGAN,COUNCILOR,2007,0
ELIZER,BELANDRES,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,PIDIGAN,COUNCILOR,2004,0
YOLANDA,BELISARIO,INDEPENDENT,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LICUAN-BAAY (LICUAN),COUNCILOR,2004,0
AVELINO,BELLO,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,BANGUED,COUNCILOR,2004,0
AVELINO,BELLO,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,0
AVELINO,BELLO,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
EDMUNDO,BELMES,IND,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,1
MARICHU,BELMES,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,1
EDMUNDO,BELMES,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,1
MARICHU,BELMES,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,1
GEORGE,BELMES,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,VILLAVICIOSA,VICE MAYOR,2004,0
BRENDA,BELTRAN,IND,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
ALBERTO,BELTRAN,LKS-KAM,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,BUCAY,COUNCILOR,2010,0
WALTER,BENEDITO,LDP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,BANGUED,COUNCILOR,2010,0
WALTER,BENEDITO,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,0
WALTER,BENEDITO,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
ANGELITA,BENIGNO,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,0
NEMECIO,BENITO,PMP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LUBA,COUNCILOR,2004,0
NOEL,BENUAGEN,NP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,0
NOEL,BENUAGEN,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
TONY,BENWAREN,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
CELIA,BERMUDEZ,IND.,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,VILLAVICIOSA,COUNCILOR,2010,0
DANILO,BERNAL,LDP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LACUB,COUNCILOR,2010,0
JESTER,BERNAL,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,0
REYNALDO,BERNAL,NPC,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,0
RUDOLFO,BERNARDEZ,KAMPI,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,BUCAY,COUNCILOR,2007,1
RUDOLFO,BERNARDEZ,KAMPI,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,BUCAY,MAYOR,2007,1
ERNESTO,BERNARDEZ,LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,BUCAY,COUNCILOR,2004,1
LUISITO,BERNARDEZ,LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,BUCAY,VICE MAYOR,2004,1
ELLEN,BERNARDEZ,LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LACUB,COUNCILOR,2007,1
NATHAN,BERNARDEZ,LKS-KAM,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,BUCAY,COUNCILOR,2010,1
RUDOLFO,BERNARDEZ,LKS-KAM,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,BUCAY,VICE MAYOR,2010,1
NATHAN,BERNARDEZ,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,1
RUDOLFO III,BERNARDEZ,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,1
NATHAN,BERNARDEZ,NP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,1
RUDOLFO ,BERNARDEZ,NP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2013,1
RUDOLFO,BERNARDEZ,NPC,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,BUCAY,MAYOR,2004,1
APOLLO,BERNARDINO,LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,SAN JUAN,COUNCILOR,2007,0
APOLLO,BERNARDINO,LKS-KAM,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,SAN JUAN,COUNCILOR,2010,0
APOLLO,BERNARDINO,NPC,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,SAN JUAN,COUNCILOR,2004,0
APOLLO,BERNARDINO,NPC,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,VICE MAYOR,2016,0
ESTHER,BERNOS,KAMPI,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,DANGLAS,MAYOR,2007,1
JOSEPH STO. NINO,BERNOS,KAMPI,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LA PAZ,MAYOR,2007,1
MARIA JOCELYN,BERNOS,KAMPI,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,PROVINCIAL BOARD MEMBER,2007,1
MENCHIE,BERNOS,KAMPI,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LA PAZ,VICE MAYOR,2007,1
JOSEPH STO. NINO,BERNOS,LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LA PAZ,VICE MAYOR,2004,1
MARC 'YAEL,BERNOS,LDP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LA PAZ,MAYOR,2004,1
ESTHER,BERNOS,LKS-KAM,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,DANGLAS,MAYOR,2010,1
JOSEPH STO. NINO,BERNOS,LKS-KAM,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LA PAZ,MAYOR,2010,1
MENCHIE,BERNOS,LKS-KAM,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,LA PAZ,VICE MAYOR,2010,1
ANDRES,BERNOS,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,VICE MAYOR,2013,1
ESTHER,BERNOS,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,MAYOR,2013,1
JOSEPH ,BERNOS,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,MAYOR,2013,1
MARIA JOCELYN,BERNOS,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,"MEMBER, HOUSE OF REPRESENTATIVES",2013,1
MENCHIE,BERNOS,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,VICE MAYOR,2013,1
JOSEPH JOSEPH STO. NIÃ‘O,BERNOS,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,"MEMBER, HOUSE OF REPRESENTATIVES",2016,1
ESTHER,BERNOS,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,VICE MAYOR,2016,1
MARIA JOCELYN,BERNOS,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,GOVERNOR,2016,1
MENCHIE,BERNOS,NUP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,MAYOR,2016,1
MARIA JOCELYN,BERNOS,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,"MEMBER, HOUSE OF REPRESENTATIVES",2010,1
JONATHAN,BERONA,IND.,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,PILAR,COUNCILOR,2010,1
CHRISTOPHER,BERONA,KAMPI,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,PILAR,COUNCILOR,2007,1
NOEL,BERONA,KAMPI,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,PILAR,VICE MAYOR,2007,1
NOEL,BERONA,LAKAS-CMD,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,PILAR,VICE MAYOR,2004,1
CHRISTOPHER,BERONA,LKS-KAM,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,PILAR,VICE MAYOR,2010,1
CHRISTOPHER,BERONA,NPC,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,PILAR,COUNCILOR,2004,1
JONATHAN,BERONA,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,PROVINCIAL BOARD MEMBER,2004,1
JONATHAN,BERONA,PDSP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,PROVINCIAL BOARD MEMBER,2007,1
BALTAZAR JR.,BEROÃ‘A,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,COUNCILOR,2016,1
CHRISTOPHER,BEROÃ‘A,LP,CORDILLERA ADMINISTRATIVE REGION,17.58,120.78,ABRA,,VICE MAYOR,2016,1
